kepid,kepoi_name,kepler_name,koi_score,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_kepmag
6233466,K03552.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,15.873380595,3.454,8.0429,208360.0,978.2,630.53,962.0,202.23,5622.0,3.907,1.895,14.679
5460434,K07729.01,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,50.563697,0.779,5.381,50.5,6.8,1.57,761.0,79.36,6759.0,4.018,2.022,10.948
11249624,K03553.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,65.583665567,0.72,5.01216,242400.0,1649.5,41.22,371.0,4.5,5516.0,4.65,0.666,15.743
6426592,K03554.01,,0.522,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,394.67816267,0.708,6.05443,253380.0,1500.7,52.16,235.0,0.72,5780.0,4.505,0.83,15.207
8491745,K03555.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,111.31980522,0.234,23.0078,62705.0,3433.7,63.68,539.0,20.01,5022.0,3.562,2.58,12.439
3970117,K03556.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,110.29512684,0.248,16.5339,176340.0,2084.3,37.88,362.0,4.06,5753.0,4.503,0.895,15.258
11147814,K03334.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,95.178317934,0.761,3.60125,128580.0,2279.1,28.75,272.0,1.29,4523.0,4.615,0.653,14.401
10922659,K03335.01,Kepler-1916 b,0.97,CONFIRMED,CANDIDATE,0,0,0,0,31.2543238,0.019,5.662,438.0,14.7,2.29,635.0,38.54,6246.0,4.433,1.092,15.82
8892720,K03336.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,61.4911479,0.681,9.745,58703.0,1421.7,22.76,438.0,8.7,5830.0,4.54,0.876,15.523
6021275,K00284.04,Kepler-132 e,0.844,CONFIRMED,CANDIDATE,0,0,0,0,110.2867031,0.675,4.427,145.3,16.4,1.41,414.0,6.96,5931.0,4.322,1.101,11.818
7869917,K01525.02,Kepler-880 c,0.981,CONFIRMED,CANDIDATE,0,0,0,0,11.8061737,0.905,4.472,88.1,10.1,2.87,1407.0,926.72,6900.0,3.843,2.599,12.082
11754430,K03403.02,Kepler-1488 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,6.15828666,0.595,6.329,57.7,16.4,1.2,1212.0,510.35,5710.0,4.073,1.524,13.102
6032920,K07757.01,,0.469,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,10.828825742,0.137,0.7275,92.1,4.8,0.76,758.0,78.3,5862.0,4.584,0.785,13.492
8409295,K03404.01,Kepler-1489 b,0.993,CONFIRMED,CANDIDATE,0,0,0,0,82.292865,0.195,7.048,371.1,13.0,1.82,400.0,6.07,5626.0,4.467,0.957,14.828
7131760,K03407.01,Kepler-1490 b,0.943,CONFIRMED,CANDIDATE,0,0,0,0,92.436978,0.943,6.432,955.2,17.8,2.89,348.0,3.46,5595.0,4.606,0.741,15.449
11922778,K03408.01,,0.864,CANDIDATE,CANDIDATE,0,0,0,0,65.427645,0.004,9.404,319.0,15.6,1.65,453.0,9.94,6014.0,4.504,0.926,14.821
9468382,K03409.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,11.08260553,0.966,6.23,601.2,51.3,7.34,1108.0,355.64,5125.0,3.674,2.196,13.566
5986209,K03476.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,23.737952838,1.004,8.50818,95884.0,1221.2,53.27,620.0,34.94,5559.0,4.394,1.0,15.147
9226339,K03477.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,21.4618453,1.139,5.675,122.2,13.4,19.89,722.0,64.17,5806.0,4.283,1.213,13.798
6525209,K03479.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,75.13194883,0.487,20.8729,122370.0,3625.5,26.21,359.0,3.94,5365.0,4.586,0.729,14.658
2975770,K01788.02,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,369.069345,0.929,5.832,945.9,11.7,3.07,197.0,0.35,4855.0,4.542,0.778,14.521
5534965,K03557.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,243.82122131,1.029,10.9312,56799.0,2804.3,56.63,365.0,4.18,6370.0,4.228,1.316,13.297
9965206,K03558.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,16.227548674,0.795,5.08666,192690.0,1870.0,46.52,599.0,30.52,5297.0,4.587,0.795,15.901
4848423,K03560.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.501760172,0.518,5.85519,387900.0,2624.0,90.92,1905.0,3110.42,6327.0,4.315,1.29,11.825
11403216,K03561.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.05325447,15.329,4.0116,110920.0,446.1,1668.79,1191.0,475.36,6022.0,4.453,1.039,15.537
11853878,K01833.02,Kepler-968 d,1.0,CONFIRMED,CANDIDATE,0,0,0,0,7.68433346,0.951,1.4346,1175.0,28.5,2.58,583.0,27.35,4402.0,4.682,0.572,14.265
5774375,K07740.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.549979213,0.486,7.5945,370550.0,672.7,136.64,2141.0,4986.15,5408.0,3.777,2.058,13.939
7692093,K03337.01,,0.971,CANDIDATE,CANDIDATE,0,0,0,0,11.16622885,0.176,3.389,353.9,13.6,1.56,725.0,65.16,5552.0,4.562,0.836,15.927
8263752,K03338.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,1,1,1,10.99381963,1.274,3.7889,1685.8,102.9,40.17,978.0,216.57,6553.0,4.366,1.157,13.427
8263752,K03338.02,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,10.9938087,0.924,5.0403,1456.9,100.4,5.33,978.0,216.57,6553.0,4.366,1.157,13.427
7772914,K03339.01,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,23.1334494,0.954,3.602,456.3,21.6,2.55,638.0,39.2,5712.0,4.382,0.932,14.656
3529290,K03340.01,,0.974,CANDIDATE,CANDIDATE,0,0,0,0,8.9539656,0.656,4.898,70.4,12.2,0.84,923.0,171.51,6168.0,4.452,0.947,13.776
3529290,K03340.02,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,13.7281373,0.748,5.304,106.6,15.4,1.06,800.0,97.06,6168.0,4.452,0.947,13.776
9285265,K03410.01,Kepler-1491 b,0.989,CONFIRMED,CANDIDATE,0,0,0,0,16.5860329,0.167,7.043,231.3,14.6,2.09,821.0,107.25,5626.0,4.149,1.389,15.589
6025124,K03411.01,,0.0,CANDIDATE,CANDIDATE,0,0,0,0,26.83771808,0.917,1.6162,8512.0,101.4,12.68,658.0,44.22,6194.0,4.445,1.069,14.426
5780930,K03412.01,Kepler-1492 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,16.7525077,0.763,3.174,338.3,18.2,3.65,801.0,97.43,4807.0,3.906,1.802,14.534
5531953,K01681.03,,0.944,CANDIDATE,CANDIDATE,0,0,0,0,3.53105835,1.213,1.778,310.8,11.7,10.61,558.0,22.83,3638.0,4.844,0.42,15.855
4164393,K03413.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,49.612757516,0.929,7.07603,130460.0,2070.3,57.08,536.0,19.46,6241.0,4.45,1.031,15.217
6277410,K07774.01,,0.851,CANDIDATE,CANDIDATE,0,0,0,0,6.32589574,0.181,1.383,192.5,8.8,1.14,901.0,156.27,5749.0,4.568,0.818,15.421
9843517,K03480.01,,0.996,CANDIDATE,CANDIDATE,0,0,0,0,11.9378354,0.036,4.652,246.0,9.6,1.15,671.0,47.91,5469.0,4.611,0.738,15.954
8812045,K03481.01,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,32.715906,0.25,10.79,135.7,13.1,3.68,902.0,156.74,5527.0,3.627,3.192,14.462
7288444,K03482.01,Kepler-1924 b,0.719,CONFIRMED,CANDIDATE,0,0,0,0,15.3317719,0.802,5.467,179.2,13.3,1.91,821.0,107.44,5726.0,4.228,1.285,15.098
3101923,K03483.01,,0.771,CANDIDATE,CANDIDATE,0,0,0,0,82.331756,0.027,8.664,283.2,11.9,2.08,474.0,11.96,5997.0,4.304,1.242,14.872
10881457,K03484.01,Kepler-1510 b,0.966,CONFIRMED,CANDIDATE,0,0,0,0,84.704139,0.01,10.393,655.7,17.0,4.17,537.0,19.59,6085.0,4.115,1.634,15.169
5513861,K07731.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.755105584,0.732,5.02374,250030.0,2158.5,76.26,2412.0,7996.1,6592.0,4.369,1.19,11.638
9948002,K03562.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,101.26336282,0.944,17.8951,72792.0,3573.1,44.0,435.0,8.47,6309.0,4.413,1.062,14.319
5264304,K03563.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,120.58167178,0.845,8.2904,192900.0,1184.8,41.71,291.0,1.7,5294.0,4.651,0.673,15.777
10960995,K03564.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.558544209,0.507,3.3727,225590.0,421.6,35.12,1182.0,460.09,4868.0,4.582,0.708,14.498
9592575,K03565.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,2.63757408,1.107,5.9626,169660.0,1471.6,76.02,1242.0,563.22,5639.0,4.509,0.953,15.902
7898576,K03566.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,8.64636188,0.294,8.73607,218070.0,2441.7,54.24,1033.0,268.95,6444.0,4.382,1.134,14.097
5806800,K07741.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,125.288206,0.066,3.695,241.6,9.4,1.5,363.0,4.1,5881.0,4.48,0.973,14.179
11671429,K03567.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,112.46358893,0.523,31.8273,242410.0,1374.0,129.04,692.0,54.2,7426.0,3.903,2.463,10.967
5621333,K03341.01,,0.985,CANDIDATE,CANDIDATE,0,0,0,0,27.0965146,0.769,8.42,208.4,16.4,2.13,700.0,56.79,5775.0,4.193,1.352,14.886
5621333,K03341.02,,0.937,CANDIDATE,CANDIDATE,0,0,0,0,11.5474983,0.495,6.684,115.5,12.3,1.48,930.0,176.97,5775.0,4.193,1.352,14.886
5392897,K03342.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,42.39930429,0.336,18.3609,205990.0,2261.9,44.7,542.0,20.46,6153.0,4.487,0.962,15.747
3236705,K03343.01,,0.864,CANDIDATE,CANDIDATE,0,0,0,0,83.2664103,0.029,2.813,620.0,10.9,2.89,439.0,8.78,5538.0,4.266,1.18,14.97
11810124,K03344.01,Kepler-1471 c,0.999,CONFIRMED,CANDIDATE,0,0,0,0,11.6044881,0.118,3.409,267.6,14.5,1.88,841.0,118.5,5533.0,4.275,1.166,15.254
6023859,K03414.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,27.009807384,0.949,1.96698,67898.0,541.3,22.32,330.0,2.82,3900.0,4.727,0.534,15.483
3433668,K03415.01,Kepler-1493 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,15.0219784,0.96,5.068,96.9,7.4,1.77,874.0,137.91,5831.0,4.162,1.382,13.109
2849140,K03416.01,,0.893,CANDIDATE,CANDIDATE,0,0,0,0,11.8237228,0.698,8.518,212.7,14.2,1.25,703.0,57.62,5559.0,4.578,0.803,15.353
7503885,K03417.01,Kepler-1494 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,91.078624,0.901,10.304,738.6,20.8,3.26,415.0,7.02,5915.0,4.437,1.008,15.214
3629330,K03418.01,Kepler-1495 b,0.67,CONFIRMED,CANDIDATE,0,0,0,0,85.272459,0.965,13.31,767.8,18.9,3.85,443.0,9.1,5922.0,4.349,1.057,15.417
5471289,K03485.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,12.42592675,0.973,29.1701,410.3,63.7,2.66,790.0,92.32,5952.0,4.489,0.971,14.936
8121328,K03486.01,,1.0,CANDIDATE,CANDIDATE,0,0,0,0,19.0689513,0.98,12.462,169.3,19.1,1.63,627.0,36.63,5418.0,4.436,0.889,14.371
9783760,K03487.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,89.7398137,1.026,3.26371,81096.0,296.0,38.01,363.0,4.1,5777.0,4.608,0.747,14.294
9528430,K03489.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,90.08255562,0.099,19.7301,43252.0,3571.6,49.2,666.0,46.58,6523.0,3.835,2.343,12.963
5529552,K07732.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,1,0.759768478,0.583,2.824,57.4,12.9,0.64,1737.0,2149.06,5481.0,4.574,0.815,15.318
8882847,K03490.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,42.2011587,1.225,8.479,178.1,15.9,37.39,671.0,47.85,6200.0,4.135,1.449,13.294
9773869,K03568.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,15.65129028,0.507,6.7631,398640.0,359.7,78.3,792.0,93.1,6137.0,4.418,1.103,16.666
6707942,K03569.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,9.014220178,0.802,2.76441,34086.0,1109.2,15.49,661.0,45.03,4842.0,4.573,0.73,13.57
5023948,K03570.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,1.824653341,0.845,4.25512,176740.0,1833.7,55.44,1680.0,1880.22,6413.0,4.372,0.941,15.048
5113053,K03571.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.185090259,0.465,4.80188,423280.0,1909.2,92.5,1564.0,1414.18,6516.0,4.249,1.279,15.519
5817957,K07742.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,372.76888,0.909,23.27,1157.2,22.8,3.66,242.0,0.81,5800.0,4.514,0.894,15.422
11853878,K01833.03,Kepler-968 c,0.999,CONFIRMED,CANDIDATE,0,0,0,0,5.70940795,0.751,1.622,586.7,20.2,1.51,644.0,40.66,4402.0,4.682,0.572,14.265
4743508,K03572.01,,0.692,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,2.086076372,13.376,2.4032,58858.0,159.3,1543.74,1645.0,1728.2,6124.0,4.265,1.119,14.554
11810124,K03344.02,Kepler-1471 b,0.972,CONFIRMED,CANDIDATE,0,0,0,0,3.63898953,0.32,2.252,209.6,16.0,1.68,1238.0,555.71,5533.0,4.275,1.166,15.254
11303322,K03345.01,Kepler-1472 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,38.1303324,0.562,6.53,180.4,11.6,1.54,613.0,33.43,6370.0,4.41,1.106,14.633
11241912,K03346.01,Kepler-1473 b,0.999,CONFIRMED,CANDIDATE,0,0,0,0,14.42735088,0.977,4.857,117.0,21.5,1.53,783.0,88.9,5929.0,4.403,1.04,13.359
6043538,K07759.01,,0.996,CANDIDATE,CANDIDATE,0,0,0,0,6.2253374,0.692,4.388,108.6,11.8,1.92,1378.0,851.73,6263.0,4.024,1.726,14.918
8824737,K03347.01,Kepler-1917 b,0.96,CONFIRMED,CANDIDATE,0,0,0,0,12.90235874,0.382,2.446,354.4,15.7,1.49,675.0,48.99,5530.0,4.586,0.788,15.487
9349757,K03348.01,Kepler-1474 b,0.94,CONFIRMED,CANDIDATE,0,0,0,0,36.4337867,0.25,4.388,406.8,16.2,2.2,561.0,23.35,5566.0,4.329,1.099,15.246
11519134,K03419.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,58.5850357,1.309,3.5939,75468.0,656.5,149.98,707.0,59.16,6379.0,3.925,1.994,13.061
7289338,K03420.02,,0.969,CANDIDATE,CANDIDATE,0,0,0,0,12.5014905,0.43,3.882,220.1,10.8,2.24,952.0,194.3,5821.0,4.127,1.492,15.589
5004909,K03421.01,,0.135,CANDIDATE,CANDIDATE,0,0,0,0,40.6511021,0.682,11.282,136.4,17.3,1.7,651.0,42.54,6297.0,4.26,1.369,13.935
6278670,K07775.01,,0.571,CANDIDATE,CANDIDATE,0,0,0,0,89.945828,0.171,2.286,335.6,6.6,3.46,509.0,15.86,5115.0,3.819,1.924,13.64
5898983,K03422.01,,0.365,CANDIDATE,CANDIDATE,0,0,0,0,40.1454757,0.491,5.2,310.8,5.2,13.01,1640.0,1708.38,7852.0,3.159,7.162,13.201
7703955,K01707.02,Kepler-315 c,0.995,CONFIRMED,CANDIDATE,0,0,0,0,265.47847,0.956,10.28,1040.7,18.1,4.2,291.0,1.7,5792.0,4.375,1.005,15.321
8552719,K01792.02,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.546222068,0.503,7.998,49.4,56.6,0.77,1578.0,1465.41,5611.0,4.388,1.073,12.16
12164634,K03491.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,89.3313828,0.899,11.919,2177.6,169.5,8.02,558.0,22.89,6860.0,4.233,1.467,13.68
5193077,K03492.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,22.2941485,0.709,3.188,100.9,13.6,1.5,760.0,78.93,5915.0,4.223,1.392,13.03
5617259,K07733.01,,0.139,CANDIDATE,CANDIDATE,0,0,0,0,1.048130894,0.216,5.6707,191.8,5.2,4.52,3871.0,52952.95,7673.0,3.679,3.214,11.86
8880123,K03493.01,Kepler-1925 b,0.998,CONFIRMED,CANDIDATE,0,0,0,0,46.7162336,0.266,7.259,345.5,15.4,2.03,531.0,18.74,5856.0,4.386,1.092,15.223
9474756,K03495.01,,0.924,CANDIDATE,CANDIDATE,0,0,0,0,17.6062701,0.923,6.134,146.2,10.4,1.72,753.0,75.96,5808.0,4.326,1.159,15.135
10068919,K03573.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,43.56225858,1.295,3.6873,51325.0,163.6,80.02,624.0,35.83,6411.0,4.307,1.216,13.676
7353970,K03574.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,1,0,198.443477,1.149,9.9776,39943.0,464.2,41.72,279.0,1.44,5420.0,4.502,0.868,13.76
12316447,K03575.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.907664726,2.79,5.58652,265410.0,1731.4,282.86,746.0,73.31,6173.0,4.447,1.041,16.107
5823557,K07743.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,2.4044122,0.559,4.575,42.7,10.8,0.85,1662.0,1805.11,6398.0,4.276,1.249,13.894
10491554,K03576.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,22.77196484,0.603,8.3476,325450.0,305.2,104.17,835.0,114.9,6049.0,4.067,1.557,15.018
9785454,K03577.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,184.52015392,0.886,15.3564,49269.0,1759.1,23.38,275.0,1.36,5341.0,4.514,0.776,14.07
8636333,K03349.01,Kepler-1475 b,0.967,CONFIRMED,CANDIDATE,0,0,0,0,82.175197,0.015,8.664,546.4,20.8,2.24,441.0,8.92,6247.0,4.489,0.954,15.292
7136958,K03350.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,29.015852933,12.223,7.19844,71432.0,1268.8,1183.06,592.0,29.11,5783.0,4.415,0.941,15.546
1995732,K03351.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,77.36241476,0.995,12.1317,96586.0,1246.3,41.66,362.0,4.08,5359.0,4.57,0.79,15.673
6069674,K07761.01,,0.253,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,495.71095,0.718,4.514,443.1,8.5,4.41,330.0,2.8,6054.0,3.911,1.953,13.867
8081239,K03352.01,Kepler-1476 b,0.998,CONFIRMED,CANDIDATE,0,0,0,0,10.35857039,0.074,2.577,273.7,15.1,1.68,860.0,129.28,5893.0,4.423,1.02,15.408
5308663,K01562.02,,0.776,CANDIDATE,CANDIDATE,0,0,0,0,20.0679247,0.849,5.236,482.2,13.8,2.25,662.0,45.49,5997.0,4.522,0.904,15.59
3745559,K03423.01,Kepler-1920 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,30.2541186,0.122,2.134,576.3,12.3,2.8,660.0,44.87,6277.0,4.402,1.161,14.296
8356054,K03424.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,17.081202417,0.915,7.20617,134140.0,1524.8,39.24,585.0,27.61,5431.0,4.623,0.708,15.863
9117416,K03425.01,Kepler-1921 b,0.995,CONFIRMED,CANDIDATE,0,0,0,0,20.034708,0.193,6.49,124.4,22.9,2.24,967.0,207.16,6120.0,3.934,2.0,13.266
6356400,K07776.01,,0.74,CANDIDATE,CANDIDATE,0,0,0,0,541.92452,0.95,21.4,1504.2,18.1,3.15,144.0,0.1,4378.0,4.64,0.614,15.671
9117416,K03425.02,Kepler-1921 c,0.953,CONFIRMED,CANDIDATE,0,0,0,0,3.15722086,0.001,3.762,49.7,17.4,1.41,1791.0,2436.47,6120.0,3.934,2.0,13.266
5900235,K03426.01,,0.393,CANDIDATE,CANDIDATE,0,0,0,0,58.7701045,0.551,6.995,224.4,13.2,1.57,508.0,15.78,6158.0,4.397,1.013,14.324
9474756,K03495.02,,0.905,CANDIDATE,CANDIDATE,0,0,0,0,6.685438,0.853,5.09,89.2,9.7,1.25,1040.0,276.02,5808.0,4.326,1.159,15.135
7517261,K03496.01,Kepler-1511 b,0.997,CONFIRMED,CANDIDATE,0,0,0,0,23.2385587,0.355,8.432,161.2,15.5,2.18,903.0,157.09,6602.0,4.108,1.685,13.932
7517261,K03496.02,,0.994,CANDIDATE,CANDIDATE,0,0,0,0,8.5433774,0.748,6.149,75.1,10.3,1.58,1260.0,595.97,6602.0,4.108,1.685,13.932
5653795,K07734.01,,0.23,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,118.314913,0.522,4.79,216.3,7.0,7.23,786.0,90.09,6190.0,3.34,4.763,13.172
8424002,K03497.01,Kepler-1512 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,20.35971899,0.925,2.1521,345.7,26.8,0.8,276.0,1.38,3419.0,4.904,0.344,13.393
8635938,K03498.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,43.798566,1.182,6.401,290.4,26.1,48.52,721.0,63.8,5611.0,3.842,2.227,12.963
10464666,K03578.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,131.73630485,0.871,5.28476,58381.0,1241.0,54.38,413.0,6.89,5102.0,3.962,1.669,13.395
5024292,K03579.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,4.301031137,0.79,5.65214,204150.0,1526.2,93.01,1454.0,1056.61,6386.0,4.208,1.548,14.573
4659255,K03580.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,198.01379181,0.88,9.72673,142500.0,1411.3,38.49,260.0,1.09,5359.0,4.566,0.708,15.546
8263746,K03581.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,10.9938268,0.471,5.0746,419210.0,469.5,52.69,627.0,36.46,4856.0,4.554,0.743,16.751
5877292,K07744.01,,0.592,CANDIDATE,CANDIDATE,0,0,0,0,11.7201693,0.292,2.399,154.4,7.5,1.34,870.0,135.43,6193.0,4.434,1.067,15.171
10657406,K01837.02,Kepler-969 c,1.0,CONFIRMED,CANDIDATE,0,0,0,0,1.682934607,0.681,1.8846,142.7,24.5,1.06,1270.0,615.67,5201.0,4.573,0.834,13.733
3428468,K03582.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,114.90862419,0.78,7.66397,196110.0,1179.7,42.78,259.0,1.06,4412.0,4.565,0.737,15.927
7091432,K03353.01,Kepler-1477 b,1.0,CONFIRMED,CANDIDATE,0,0,0,0,11.55532445,0.96,3.499,250.0,16.1,1.7,674.0,48.88,5149.0,4.506,0.803,14.598
9845909,K03354.01,,0.937,CANDIDATE,CANDIDATE,0,0,0,0,11.5706005,0.416,3.073,211.9,9.6,1.33,771.0,83.39,5718.0,4.479,0.9,15.089
9221528,K03355.01,,0.999,CANDIDATE,CANDIDATE,0,0,0,0,16.2953228,0.587,4.882,229.1,12.9,1.6,773.0,84.23,6187.0,4.432,1.013,15.11
6106046,K07762.01,,0.977,CANDIDATE,CANDIDATE,0,0,0,0,8.5073512,0.223,2.266,209.5,8.9,1.38,891.0,148.86,5914.0,4.483,0.955,15.33
6368230,K03356.01,Kepler-1478 b,0.996,CONFIRMED,CANDIDATE,0,0,0,0,26.0841212,0.092,6.141,259.7,13.8,1.35,598.0,30.24,6083.0,4.563,0.835,15.44
7115291,K03357.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,52.802767576,1.473,5.6184,52110.0,1238.8,75.82,472.0,11.73,5835.0,4.492,0.901,15.193
9907505,K03427.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,39.206808648,0.81,6.24701,186980.0,1274.3,50.2,516.0,16.82,5945.0,4.545,0.861,15.545
9027909,K03428.01,Kepler-1496 b,0.988,CONFIRMED,CANDIDATE,0,0,0,0,64.6589166,0.083,7.71,235.4,13.9,2.12,535.0,19.39,5821.0,4.172,1.395,14.694
9230021,K03429.01,,0.892,CANDIDATE,CANDIDATE,0,0,0,0,15.8283833,0.623,3.643,227.5,9.8,1.8,758.0,78.2,5596.0,4.298,1.145,15.364
6369845,K07777.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,27.6760342,0.071,4.234,266.8,14.4,5.15,951.0,193.23,5123.0,3.442,3.224,13.33
9230021,K03429.02,Kepler-1497 b,0.993,CONFIRMED,CANDIDATE,0,0,0,0,8.74192361,0.025,4.235,295.7,18.5,1.94,924.0,172.38,5596.0,4.298,1.145,15.364
5471688,K03499.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,1,0,1,1,12.4281308,0.33,6.79,131.4,9.4,0.85,715.0,61.78,5940.0,4.621,0.729,15.056
8552719,K01792.03,Kepler-953 c,0.991,CONFIRMED,CANDIDATE,0,0,0,0,9.10969334,0.761,5.3181,126.4,47.8,1.32,873.0,137.45,5611.0,4.388,1.073,12.16
6058816,K03500.01,Kepler-1927 b,0.93,CONFIRMED,CANDIDATE,0,0,0,0,73.7502765,0.127,13.309,233.1,33.9,3.78,677.0,49.76,6056.0,3.797,2.481,13.214
6058816,K03500.02,,0.979,CANDIDATE,CANDIDATE,0,0,0,0,4.7482669,0.673,4.947,35.6,12.1,1.57,1690.0,1927.62,6056.0,3.797,2.481,13.214
5130740,K03583.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,210.30644361,1.155,6.68665,46455.0,1081.7,101.13,525.0,17.94,7591.0,4.05,2.017,12.504
9892471,K03584.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,8.268081087,1.099,3.47103,71479.0,1320.5,50.31,863.0,130.83,5749.0,4.502,0.922,15.768
2019076,K03585.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,3.564614021,0.989,3.44204,94342.0,728.8,46.0,1187.0,470.37,5891.0,4.45,0.892,15.671
5879448,K07745.01,,0.0,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,533.47707,0.418,23.71,210.6,15.3,2.6,315.0,2.33,6077.0,3.931,1.759,13.294
